max_P,utility,inertia,reliability,center_0,radius_0,weight_0,center_1,radius_1,weight_1,center_2,radius_2,weight_2
2.2026111897809773,1.642048047266095,0.9655555555555552,0.11620000000000008,0.7494300273959809,1.7151680047665525,0.3872518071652482,0.3968473167310843,1.0833443503106497,0.13300367444303093,0.25909973614742304,0.051096355241164515,0.47974451839172094
0.8344934854429396,0.8570572259068625,0.6839393939393943,0.7353000000000002,0.776288627870654,1.9753043907721664,0.3185321279147996,0.5838906586257947,1.4324013409685639,0.2796371595065523,0.25868614697316855,0.059073032488668575,0.40183071257864794
0.590289253291783,0.7197037595040744,0.6688888888888895,0.8452999999999998,0.5376561907993821,1.862150516154085,0.4161161717707708,0.5792008303640878,0.8567821876949002,0.12551257747453942,0.2591824280618418,0.059192309464576716,0.4583712507546897
0.5305128690782296,0.6859744036195898,0.6740404040404039,0.8724000000000001,0.782755191055238,1.9113573091033058,0.28779314649482435,0.4168594108087278,0.9328091182811126,0.12151120129825975,0.25914959595969994,0.06482894864526835,0.590695652206916
1.0563938186714792,0.9838861646205248,0.7580808080808086,0.6342999999999998,0.6464086138567188,1.926417354247289,0.4777118550866576,0.46530430234167963,0.884063075589807,0.1507735002233528,0.25567128538784434,0.05946356190925081,0.37151464468998957
1.5689013070886304,1.277709449854835,0.8582828282828285,0.40319999999999967,0.6335846661734469,1.926417354247289,0.4398106249233713,0.42005479780299143,0.736834415098929,0.13961471558143118,0.25567128538784434,0.059086769106580235,0.4205746594951975
1.6503586492611666,1.3180038346706824,0.8692929292929292,0.36839999999999984,0.6778380175317056,1.720211408409506,0.4109855928382698,0.26661317936089923,0.9044919375663669,0.19133111178923295,0.25567128538784434,0.059072592556880084,0.3976832953724972
1.078935671202105,0.9920552025424029,0.9455555555555547,0.6269,0.781584258845275,1.7126840039180908,0.48338349472726316,0.2613714446894991,0.9044919375663669,0.1490196373453499,0.2590747558453173,0.05881361538953827,0.36759686792738694
1.9364587195275171,1.4851309509587054,0.9192929292929293,0.23819999999999994,0.5994218636476724,1.926417354247289,0.4265578824931293,-0.03304555953371466,0.9044919375663669,0.16554056620670074,0.25567128538784434,0.05907363799219069,0.4079015513001699
1.3060596451089044,1.1234872199498502,0.7995959595959599,0.5242,0.7855373962053537,1.959020030491947,0.3033944788781646,0.46410687617082275,0.8975919755807326,0.33263867908310685,0.26020128731295705,0.050224968884005,0.3639668420387286
1.8972690437639526,1.4678993716123492,0.91,0.2542999999999998,0.838006778558746,1.9599345727557067,0.39825094266774275,0.1286684073898754,1.1706110990739886,0.1564982372655633,0.2601334658095672,0.050920545324345826,0.4452508200666939
